sexo,brand,name,img,emoji,tags,price,budget,levels,pisadas,terrenos,priors,distancias,reason,link
"masculino,outro",Indefinida,Genérico,imgs/placeholder.png,👟,Pendente,"R$ 74,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0G8QBGXDL?tag=tenisideal26-20
"masculino,outro",Indefinida,Genérico,imgs/placeholder.png,👟,Pendente,"R$ 143,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0GMYTLK4D?tag=tenisideal26-20
"masculino,outro",Indefinida,New Balance,imgs/placeholder.png,👟,Pendente,"R$ 989,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DJV5CL5T?tag=tenisideal26-20
"masculino,outro",Indefinida,ASICS,imgs/placeholder.png,👟,Pendente,"R$ 708,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B07RN21B9D?tag=tenisideal26-20
"masculino,outro",Indefinida,Mizuno,imgs/placeholder.png,👟,Pendente,"R$ 349,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0CB1R37DJ?tag=tenisideal26-20
"masculino,outro",Indefinida,ASICS,imgs/placeholder.png,👟,Pendente,"R$ 2.318,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0D7ZCL8RT?tag=tenisideal26-20
"masculino,outro",Indefinida,ASICS,imgs/placeholder.png,👟,Pendente,"R$ 2.089,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DPLTCPBQ?tag=tenisideal26-20
"masculino,outro",Indefinida,Unkai,imgs/placeholder.png,👟,Pendente,"R$ 123,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0GQWVHTLN?tag=tenisideal26-20
"masculino,outro",Indefinida,ALTRA,imgs/placeholder.png,👟,Pendente,"R$ 1.273,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0CQ3D142K?tag=tenisideal26-20
"masculino,outro",Indefinida,NIKE,imgs/placeholder.png,👟,Pendente,"R$ 1.402,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0723BDB81?tag=tenisideal26-20
"masculino,outro",Indefinida,Merrell,imgs/placeholder.png,👟,Pendente,"R$ 1.128,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DT19287Q?tag=tenisideal26-20
"masculino,outro",Indefinida,Genérico,imgs/placeholder.png,👟,Pendente,"R$ 194,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DJFYP1RM?tag=tenisideal26-20
"masculino,outro",Indefinida,FILA,imgs/placeholder.png,👟,Pendente,"R$ 404,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DWPCJJ2X?tag=tenisideal26-20
"masculino,outro",Indefinida,FILA,imgs/placeholder.png,👟,Pendente,"R$ 529,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DR31P44F?tag=tenisideal26-20
"masculino,outro",Indefinida,Olympikus,imgs/placeholder.png,👟,Pendente,"R$ 269,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0CFCHR98Q?tag=tenisideal26-20
"masculino,outro",Indefinida,Under Armour,imgs/placeholder.png,👟,Pendente,"R$ 529,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DLGWMY9N?tag=tenisideal26-20
"masculino,outro",Indefinida,ASICS,imgs/placeholder.png,👟,Pendente,"R$ 449,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0F5BKVLC2?tag=tenisideal26-20
"masculino,outro",Indefinida,FILA,imgs/placeholder.png,👟,Pendente,"R$ 419,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0GGJQYTHM?tag=tenisideal26-20
"masculino,outro",Indefinida,New Balance,imgs/placeholder.png,👟,Pendente,"R$ 438,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0BN6WK88P?tag=tenisideal26-20
"masculino,outro",Indefinida,Bull Terrier,imgs/placeholder.png,👟,Pendente,"R$ 339,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B07FXX1TSF?tag=tenisideal26-20
"masculino,outro",Indefinida,Macboot,imgs/placeholder.png,👟,Pendente,"R$ 399,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DMTW1CQ7?tag=tenisideal26-20
"masculino,outro",Indefinida,New Balance,imgs/placeholder.png,👟,Pendente,"R$ 479,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FSSP1F3X?tag=tenisideal26-20
"masculino,outro",Indefinida,Áine,imgs/placeholder.png,👟,Pendente,"R$ 199,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DSJYGZTL?tag=tenisideal26-20
"masculino,outro",Indefinida,FILA,imgs/placeholder.png,👟,Pendente,"R$ 583,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FGL9WYQG?tag=tenisideal26-20
"masculino,outro",Indefinida,ASICS,imgs/placeholder.png,👟,Pendente,"R$ 619,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0F5BLPR2W?tag=tenisideal26-20
"masculino,outro",Indefinida,Salomon,imgs/placeholder.png,👟,Pendente,"R$ 503,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B09MS6HRGG?tag=tenisideal26-20
"masculino,outro",Indefinida,NIKE,imgs/placeholder.png,👟,Pendente,"R$ 887,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DG6ZHZ42?tag=tenisideal26-20
"masculino,outro",Indefinida,Merrell,imgs/placeholder.png,👟,Pendente,"R$ 1.457,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0CTFQXCN9?tag=tenisideal26-20
"masculino,outro",Indefinida,Merrell,imgs/placeholder.png,👟,Pendente,"R$ 699,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0C59F5DMR?tag=tenisideal26-20
"masculino,outro",Indefinida,Merrell,imgs/placeholder.png,👟,Pendente,"R$ 963,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DT171NDK?tag=tenisideal26-20
"masculino,outro",Indefinida,Merrell,imgs/placeholder.png,👟,Pendente,"R$ 832,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0C9MYW4WX?tag=tenisideal26-20
"masculino,outro",Indefinida,Olympikus,imgs/placeholder.png,👟,Pendente,"R$ 446,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0C3576KJ8?tag=tenisideal26-20
"masculino,outro",Indefinida,New Balance,imgs/placeholder.png,👟,Pendente,"R$ 635,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0D1LMFSXZ?tag=tenisideal26-20
"masculino,outro",Indefinida,Bull Terrier,imgs/placeholder.png,👟,Pendente,"R$ 428,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B07V823RJQ?tag=tenisideal26-20
"masculino,outro",Indefinida,Salomon,imgs/placeholder.png,👟,Pendente,"R$ 666,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0C9ZY5PXH?tag=tenisideal26-20
"masculino,outro",Indefinida,JOOMRA,imgs/placeholder.png,👟,Pendente,"R$ 352,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B087N5CY9R?tag=tenisideal26-20
"masculino,outro",Indefinida,PUMA,imgs/placeholder.png,👟,Pendente,"R$ 555,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DQ8M5G1R?tag=tenisideal26-20
"masculino,outro",Indefinida,TANGYUGEN,imgs/placeholder.png,👟,Pendente,"R$ 306,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0B826ZSXH?tag=tenisideal26-20
"masculino,outro",Indefinida,PUMA,imgs/placeholder.png,👟,Pendente,"R$ 577,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DWZ4RNLM?tag=tenisideal26-20
"masculino,outro",Indefinida,SKDOIUL,imgs/placeholder.png,👟,Pendente,"R$ 281,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DNM1B4FK?tag=tenisideal26-20
"masculino,outro",Indefinida,ASICS,imgs/placeholder.png,👟,Pendente,"R$ 619,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FB9J1K7K?tag=tenisideal26-20
"masculino,outro",Indefinida,Olympikus,imgs/placeholder.png,👟,Pendente,"R$ 446,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0C35NJ2N4?tag=tenisideal26-20
"masculino,outro",Indefinida,SKDOIUL,imgs/placeholder.png,👟,Pendente,"R$ 284,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DNLYS31Y?tag=tenisideal26-20
"masculino,outro",Indefinida,New Balance,imgs/placeholder.png,👟,Pendente,"R$ 494,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0D2BR1RHM?tag=tenisideal26-20
"masculino,outro",Indefinida,Olympikus,imgs/placeholder.png,👟,Pendente,"R$ 599,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DJFVXKW3?tag=tenisideal26-20
"masculino,outro",Indefinida,New Balance,imgs/placeholder.png,👟,Pendente,"R$ 603,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0BJ7N5J6N?tag=tenisideal26-20
"masculino,outro",Indefinida,HI-TEC,imgs/placeholder.png,👟,Pendente,"R$ 432,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0GKWTJDD7?tag=tenisideal26-20
"masculino,outro",Indefinida,ASICS,imgs/placeholder.png,👟,Pendente,"R$ 829,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0F5BR3V3J?tag=tenisideal26-20
"masculino,outro",Indefinida,WHITIN,imgs/placeholder.png,👟,Pendente,"R$ 442,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B098L9TSSN?tag=tenisideal26-20
"masculino,outro",Indefinida,NIKE,imgs/placeholder.png,👟,Pendente,"R$ 764,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B098F5SWV5?tag=tenisideal26-20
"masculino,outro",Indefinida,New Balance,imgs/placeholder.png,👟,Pendente,"R$ 849,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0CGJSJDKY?tag=tenisideal26-20
"masculino,outro",Indefinida,Skechers,imgs/placeholder.png,👟,Pendente,"R$ 572,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B07WC2XDV6?tag=tenisideal26-20
"masculino,outro",Indefinida,NIKE,imgs/placeholder.png,👟,Pendente,"R$ 1.033,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0D1YD9CSY?tag=tenisideal26-20
"masculino,outro",Indefinida,ASITVO,imgs/placeholder.png,👟,Pendente,"R$ 511,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0D4PSWL1H?tag=tenisideal26-20
"masculino,outro",Indefinida,HOBIBEAR,imgs/placeholder.png,👟,Pendente,"R$ 421,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DXN563LC?tag=tenisideal26-20
"masculino,outro",Indefinida,Brooks,imgs/placeholder.png,👟,Pendente,"R$ 1.035,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0CPMHCMNL?tag=tenisideal26-20
"masculino,outro",Indefinida,adidas,imgs/placeholder.png,👟,Pendente,"R$ 795,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0D2JKHGNZ?tag=tenisideal26-20
"masculino,outro",Indefinida,adidas,imgs/placeholder.png,👟,Pendente,"R$ 777,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0D2PK5V18?tag=tenisideal26-20
"masculino,outro",Indefinida,Lamincoa,imgs/placeholder.png,👟,Pendente,"R$ 288,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DT175BS2?tag=tenisideal26-20
"masculino,outro",Indefinida,TSIODFO,imgs/placeholder.png,👟,Pendente,"R$ 356,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B091KHSRQ5?tag=tenisideal26-20
"masculino,outro",Indefinida,New Balance,imgs/placeholder.png,👟,Pendente,"R$ 767,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0BHJLWMCQ?tag=tenisideal26-20
"masculino,outro",Indefinida,Fangsto,imgs/placeholder.png,👟,Pendente,"R$ 269,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FCBCVCKT?tag=tenisideal26-20
"masculino,outro",Indefinida,QueroShoes,imgs/placeholder.png,👟,Pendente,"R$ 79,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B08DWJG91P?tag=tenisideal26-20
"masculino,outro",Indefinida,Merrell,imgs/placeholder.png,👟,Pendente,"R$ 1.128,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DTMKSC6V?tag=tenisideal26-20
"masculino,outro",Indefinida,ALTRA,imgs/placeholder.png,👟,Pendente,"R$ 1.864,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FD2NFBKP?tag=tenisideal26-20
"masculino,outro",Indefinida,Merrell,imgs/placeholder.png,👟,Pendente,"R$ 930,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0CTFRZFFB?tag=tenisideal26-20
"masculino,outro",Indefinida,Merrell,imgs/placeholder.png,👟,Pendente,"R$ 2.270,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0CLYKNYFW?tag=tenisideal26-20
"masculino,outro",Indefinida,J COLOUR,imgs/placeholder.png,👟,Pendente,"R$ 62,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FPQK7W3Q?tag=tenisideal26-20
"masculino,outro",Indefinida,DANISH ENDURANCE,imgs/placeholder.png,👟,Pendente,"R$ 191,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B08K99FY2C?tag=tenisideal26-20
"masculino,outro",Indefinida,Genérico,imgs/placeholder.png,👟,Pendente,"R$ 19,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FR9MKDXB?tag=tenisideal26-20
"masculino,outro",Indefinida,Genérico,imgs/placeholder.png,👟,Pendente,"R$ 119,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FPXRFDHH?tag=tenisideal26-20
"masculino,outro",Indefinida,PUMA,imgs/placeholder.png,👟,Pendente,"R$ 294,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0CKJ6FDW1?tag=tenisideal26-20
"masculino,outro",Indefinida,PUMA,imgs/placeholder.png,👟,Pendente,"R$ 268,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0C3432RGY?tag=tenisideal26-20
"masculino,outro",Indefinida,Under Armour,imgs/placeholder.png,👟,Pendente,"R$ 301,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FB46S68Z?tag=tenisideal26-20
"masculino,outro",Indefinida,CALCADOS LGHT LIGHT,imgs/placeholder.png,👟,Pendente,"R$ 49,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0F38L3Q4K?tag=tenisideal26-20
"masculino,outro",Indefinida,Genérico,imgs/placeholder.png,👟,Pendente,"R$ 78,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0F3WCGD13?tag=tenisideal26-20
"masculino,outro",Indefinida,Via Nautic,imgs/placeholder.png,👟,Pendente,"R$ 149,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0G3D578L5?tag=tenisideal26-20
"masculino,outro",Indefinida,Mizuno,imgs/placeholder.png,👟,Pendente,"R$ 309,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FNS52DR4?tag=tenisideal26-20
"masculino,outro",Indefinida,Mizuno,imgs/placeholder.png,👟,Pendente,"R$ 329,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0CB1TGXQ8?tag=tenisideal26-20
"masculino,outro",Indefinida,ASICS,imgs/placeholder.png,👟,Pendente,"R$ 2.318,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0D7ZC3JJS?tag=tenisideal26-20
"masculino,outro",Indefinida,Mountain Hardwear,imgs/placeholder.png,👟,Pendente,"R$ 686,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0CPH22BLV?tag=tenisideal26-20
"masculino,outro",Indefinida,PUMA,imgs/placeholder.png,👟,Pendente,"R$ 259,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B098PC1RK4?tag=tenisideal26-20
"masculino,outro",Indefinida,Reebok,imgs/placeholder.png,👟,Pendente,"R$ 324,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0CNX8P1BN?tag=tenisideal26-20
"masculino,outro",Indefinida,Genérico,imgs/placeholder.png,👟,Pendente,"R$ 109,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FJVSS8YH?tag=tenisideal26-20
"masculino,outro",Indefinida,Genérico,imgs/placeholder.png,👟,Pendente,"R$ 129,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FB515NCS?tag=tenisideal26-20
"masculino,outro",Indefinida,Genérico,imgs/placeholder.png,👟,Pendente,"R$ 95,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FPXS5DJP?tag=tenisideal26-20
"masculino,outro",Indefinida,Cr cronos,imgs/placeholder.png,👟,Pendente,"R$ 65,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FPSCCX5W?tag=tenisideal26-20
"masculino,outro",Indefinida,Genérico,imgs/placeholder.png,👟,Pendente,"R$ 109,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FH1GTQTZ?tag=tenisideal26-20
"masculino,outro",Indefinida,Yes Basic,imgs/placeholder.png,👟,Pendente,"R$ 136,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DXLJXKKZ?tag=tenisideal26-20
"masculino,outro",Indefinida,Luiza Paula,imgs/placeholder.png,👟,Pendente,"R$ 99,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0C929K122?tag=tenisideal26-20
"masculino,outro",Indefinida,Luiza Paula,imgs/placeholder.png,👟,Pendente,"R$ 99,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0CBN5SW9B?tag=tenisideal26-20
"masculino,outro",Indefinida,EVOLTENN,imgs/placeholder.png,👟,Pendente,"R$ 69,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0D5YSPJWT?tag=tenisideal26-20
"masculino,outro",Indefinida,Via Nautic,imgs/placeholder.png,👟,Pendente,"R$ 156,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0CGXZYV9T?tag=tenisideal26-20
"masculino,outro",Indefinida,MAX FEET,imgs/placeholder.png,👟,Pendente,"R$ 69,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FVB5BM2M?tag=tenisideal26-20
"masculino,outro",Indefinida,Genérico,imgs/placeholder.png,👟,Pendente,"R$ 66,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0F3NC2JN6?tag=tenisideal26-20
"masculino,outro",Indefinida,New Balance,imgs/placeholder.png,👟,Pendente,"R$ 799,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0C3535WZ9?tag=tenisideal26-20
"masculino,outro",Indefinida,Olympikus,imgs/placeholder.png,👟,Pendente,"R$ 309,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0CXMHXK9Y?tag=tenisideal26-20
"masculino,outro",Indefinida,Yes Basic,imgs/placeholder.png,👟,Pendente,"R$ 71,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DBM44Y7J?tag=tenisideal26-20
"masculino,outro",Indefinida,Olympikus,imgs/placeholder.png,👟,Pendente,"R$ 249,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0CCC1J6PS?tag=tenisideal26-20
"masculino,outro",Indefinida,Olympikus,imgs/placeholder.png,👟,Pendente,"R$ 249,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0CCBGRJCM?tag=tenisideal26-20
"masculino,outro",Indefinida,OLDSEN,imgs/placeholder.png,👟,Pendente,"R$ 69,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FVHJLPHN?tag=tenisideal26-20
"masculino,outro",Indefinida,EVOLTENN,imgs/placeholder.png,👟,Pendente,"R$ 79,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FHBVSHPK?tag=tenisideal26-20
"masculino,outro",Indefinida,Genérico,imgs/placeholder.png,👟,Pendente,"R$ 76,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0GFSFMRL1?tag=tenisideal26-20
"masculino,outro",Indefinida,Genérico,imgs/placeholder.png,👟,Pendente,"R$ 138,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0D9Z8KD3M?tag=tenisideal26-20
"masculino,outro",Indefinida,QueroShoes,imgs/placeholder.png,👟,Pendente,"R$ 104,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FHBZ5ZKB?tag=tenisideal26-20
"masculino,outro",Indefinida,OLDSEN,imgs/placeholder.png,👟,Pendente,"R$ 64,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FC42V9XQ?tag=tenisideal26-20
"masculino,outro",Indefinida,Genérico,imgs/placeholder.png,👟,Pendente,"R$ 119,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0D7WGQR5Y?tag=tenisideal26-20
"masculino,outro",Indefinida,Genérico,imgs/placeholder.png,👟,Pendente,"R$ 67,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FL16DYHD?tag=tenisideal26-20
"masculino,outro",Indefinida,QueroShoes,imgs/placeholder.png,👟,Pendente,"R$ 89,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0BS9LTCGG?tag=tenisideal26-20
"masculino,outro",Indefinida,It Shoes,imgs/placeholder.png,👟,Pendente,"R$ 78,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0BVMNPHRN?tag=tenisideal26-20
"masculino,outro",Indefinida,OLDSEN,imgs/placeholder.png,👟,Pendente,"R$ 64,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DZDYNNRH?tag=tenisideal26-20
